,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
134,2023-10-30 16:10:00,348.18,348.63,348.12,348.41,无,348.41,0,0.0,0.0,29,90020.52,0.10091335369666599,10103.890000000001,124.41000000000167,100124.41,1.0012,vad,5min
135,2023-10-30 16:15:00,348.43,348.65,347.745,347.85,无,347.85,0,0.0,0.0,29,90020.52,0.10076749979547124,10087.650000000001,108.17000000000189,100108.17000000001,1.0011,vad,5min
136,2023-10-30 16:20:00,347.85,347.88,347.47,347.58,无,347.58,0,0.0,0.0,29,90020.52,0.10069716046918523,10079.82,100.34000000000015,100100.34,1.001,vad,5min
137,2023-10-30 16:25:00,347.62,347.78,347.36,347.43,无,347.43,0,0.0,0.0,29,90020.52,0.10065807831062962,10075.47,95.98999999999978,100095.99,1.001,vad,5min
138,2023-10-30 16:30:00,347.42,347.82,347.37,347.7,无,347.7,0,0.0,0.0,29,90020.52,0.10072842375046226,10083.3,103.81999999999971,100103.82,1.001,vad,5min
139,2023-10-30 16:35:00,347.73,347.99,347.4,347.43,无,347.43,0,0.0,0.0,29,90020.52,0.10065807831062962,10075.47,95.98999999999978,100095.99,1.001,vad,5min
140,2023-10-30 16:40:00,347.41,347.53,346.76,346.86,无,346.86,0,0.0,0.0,29,90020.52,0.10050953512339095,10058.94,79.46000000000095,100079.46,1.0008,vad,5min
141,2023-10-30 16:45:00,346.85,347.1,346.55,347.09,无,347.09,0,0.0,0.0,29,90020.52,0.10056947950730034,10065.609999999999,86.1299999999992,100086.13,1.0009,vad,5min
142,2023-10-30 16:50:00,347.075,347.32,346.75,346.77,无,346.77,0,0.0,0.0,29,90020.52,0.10048607645024797,10056.33,76.85000000000036,100076.85,1.0008,vad,5min
143,2023-10-30 16:55:00,346.79,347.04,346.55,347.02,无,347.02,0,0.0,0.0,29,90020.52,0.10055123641017903,10063.58,84.10000000000036,100084.1,1.0008,vad,5min
144,2023-10-30 17:00:00,347.02,347.24,346.8,347.14,无,347.14,0,0.0,0.0,29,90020.52,0.10058250983788397,10067.06,87.57999999999993,100087.58,1.0009,vad,5min
145,2023-10-30 17:05:00,347.14,347.42,347.1,347.37,无,347.37,0,0.0,0.0,29,90020.52,0.10064244449606245,10073.73,94.25,100094.25,1.0009,vad,5min
146,2023-10-30 17:10:00,347.325,347.45,347.0,347.11,无,347.11,0,0.0,0.0,29,90020.52,0.10057469168484007,10066.19,86.71000000000095,100086.71,1.0009,vad,5min
147,2023-10-30 17:15:00,347.12,347.43,347.11,347.22,无,347.22,0,0.0,0.0,29,90020.52,0.1006033575815342,10069.380000000001,89.90000000000146,100089.90000000001,1.0009,vad,5min
148,2023-10-30 17:20:00,347.209,348.02,347.06,348.02,无,348.02,0,0.0,0.0,29,90020.52,0.1008117818746997,10092.58,113.10000000000036,100113.1,1.0011,vad,5min
149,2023-10-30 17:25:00,347.95,348.81,347.9,348.63,无,348.63,0,0.0,0.0,29,90020.52,0.10097064049929097,10110.27,130.79000000000087,100130.79000000001,1.0013,vad,5min
