,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
39,2009-09-01 12:00:00,39.87,40.58,39.16,39.3,无,39.3,0,0.0,0.0,643,75050.04000000001,0.2518930932374959,25269.899999999998,319.9399999999987,100319.94,1.0032,vad,240min
40,2009-09-01 16:00:00,39.3,39.46,39.23,39.27,无,39.27,0,0.0,0.0,643,75050.04000000001,0.25174921598214967,25250.61,300.65000000000146,100300.65000000001,1.003,vad,240min
41,2009-09-02 12:00:00,39.09,39.47,39.04,39.36,无,39.36,0,0.0,0.0,643,75050.04000000001,0.25218068181954056,25308.48,358.52000000000044,100358.52,1.0036,vad,240min
42,2009-09-02 16:00:00,39.37,39.46,39.22,39.25,无,39.25,0,0.0,0.0,643,75050.04000000001,0.2516532670627202,25237.75,287.7900000000009,100287.79000000001,1.0029,vad,240min
43,2009-09-03 12:00:00,39.45,39.5,39.03,39.45,无,39.45,0,0.0,0.0,643,75050.04000000001,0.2526116503491113,25366.350000000002,416.39000000000306,100416.39000000001,1.0042,vad,240min
44,2009-09-03 16:00:00,39.46,39.57,39.26,39.52,无,39.52,0,0.0,0.0,643,75050.04000000001,0.2529465048267295,25411.36,461.40000000000146,100461.40000000001,1.0046,vad,240min
45,2009-09-04 12:00:00,39.58,40.38,39.53,40.32,无,40.32,0,0.0,0.0,643,75050.04000000001,0.25675221191612246,25925.76,975.7999999999993,100975.8,1.0098,vad,240min
46,2009-09-04 16:00:00,40.33,40.34,40.14,40.34,无,40.34,0,0.0,0.0,643,75050.04000000001,0.2568468578551295,25938.620000000003,988.6600000000035,100988.66,1.0099,vad,240min
47,2009-09-08 12:00:00,40.65,40.78,40.48,40.57,无,40.57,0,0.0,0.0,643,75050.04000000001,0.2579335561673796,26086.51,1136.5499999999993,101136.55,1.0114,vad,240min
48,2009-09-08 16:00:00,40.57,40.75,40.46,40.74,无,40.74,0,0.0,0.0,643,75050.04000000001,0.25873472752367355,26195.82,1245.8600000000006,101245.86000000002,1.0125,vad,240min
49,2009-09-09 12:00:00,40.76,41.28,40.59,41.16,无,41.16,0,0.0,0.0,643,75050.04000000001,0.2607066950681233,26465.879999999997,1515.9199999999983,101515.92000000001,1.0152,vad,240min
50,2009-09-09 16:00:00,41.16,41.21,40.85,41.08,无,41.08,0,0.0,0.0,643,75050.04000000001,0.260331891515139,26414.44,1464.4799999999996,101464.48000000001,1.0146,vad,240min
51,2009-09-10 12:00:00,41.11,41.33,41.01,41.28,无,41.28,0,0.0,0.0,643,75050.04000000001,0.2612681887388393,26543.04,1593.0800000000017,101593.08000000002,1.0159,vad,240min
52,2009-09-10 16:00:00,41.27,41.52,41.25,41.47,无,41.47,0,0.0,0.0,643,75050.04000000001,0.26215547816084606,26665.21,1715.25,101715.25,1.0172,vad,240min
53,2009-09-11 12:00:00,41.5,41.61,41.23,41.42,无,41.42,0,0.0,0.0,643,75050.04000000001,0.2619221876595029,26633.06,1683.1000000000022,101683.1,1.0168,vad,240min
54,2009-09-11 16:00:00,41.42,41.56,41.32,41.51,无,41.51,0,0.0,0.0,643,75050.04000000001,0.26234200440589467,26690.93,1740.9700000000012,101740.97,1.0174,vad,240min
55,2009-09-14 12:00:00,41.23,41.6,41.21,41.48,无,41.48,0,0.0,0.0,643,75050.04000000001,0.26220211856508857,26671.64,1721.6800000000003,101721.68000000001,1.0172,vad,240min
56,2009-09-14 16:00:00,41.49,41.71,41.49,41.67,无,41.67,0,0.0,0.0,643,75050.04000000001,0.2630871672663592,26793.81,1843.8500000000022,101843.85,1.0184,vad,240min
57,2009-09-15 12:00:00,41.66,41.9,41.58,41.87,无,41.87,0,0.0,0.0,643,75050.04000000001,0.2640165064191357,26922.41,1972.4500000000007,101972.45000000001,1.0197,vad,240min
58,2009-09-15 16:00:00,41.88,41.95,41.77,41.83,无,41.83,0,0.0,0.0,643,75050.04000000001,0.26383082615793557,26896.69,1946.7299999999996,101946.73000000001,1.0195,vad,240min
59,2009-09-16 12:00:00,41.98,42.43,41.845,42.42,无,42.42,0,0.0,0.0,643,75050.04000000001,0.26656014447926774,27276.06,2326.100000000002,102326.1,1.0233,vad,240min
60,2009-09-16 16:00:00,42.42,42.47,42.33,42.41,无,42.41,0,0.0,0.0,643,75050.04000000001,0.26651405345619267,27269.629999999997,2319.6699999999983,102319.67000000001,1.0232,vad,240min
