,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
0,2009-08-05 16:00:00,39.68,39.85,39.56,39.73,无,39.73,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
1,2009-08-06 12:00:00,39.79,39.92,39.31,39.48,无,39.48,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
2,2009-08-06 16:00:00,39.49,39.57,39.24,39.4,无,39.4,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
3,2009-08-07 12:00:00,39.92,40.06,39.6,40.05,无,40.05,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
4,2009-08-07 16:00:00,40.06,40.07,39.82,39.88,无,39.88,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
5,2009-08-10 12:00:00,39.73,39.84,39.39,39.46,无,39.46,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
6,2009-08-10 16:00:00,39.45,39.62,39.34,39.6,无,39.6,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
7,2009-08-11 12:00:00,39.42,39.5,39.05,39.08,无,39.08,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,240min
8,2009-08-11 16:00:00,39.08,39.42,39.08,39.24,买,39.08,2556.297336235924,99900.0999000999,99.9000999000999,2556.297336235924,99.90009990010003,0.9990050683468147,100309.10747389766,409.0075737977604,100409.00757379776,1.0041,SupertrendATR,240min
9,2009-08-11 16:00:00,39.08,39.42,39.08,39.24,无,39.24,0.0,0.0,0.0,2556.297336235924,99.90009990010003,0.9990050683468147,100309.10747389766,409.0075737977604,100409.00757379776,1.0041,SupertrendATR,240min
10,2009-08-12 12:00:00,39.21,40.01,39.2,40.0,无,40.0,0.0,0.0,0.0,2556.297336235924,99.90009990010003,0.9990239535973354,102251.89344943696,2351.7935493370605,102351.79354933706,1.0235,SupertrendATR,240min
11,2009-08-12 16:00:00,39.99,40.22,39.72,39.87,无,39.87,0.0,0.0,0.0,2556.297336235924,99.90009990010003,0.9990207742198016,101919.57479572628,2019.4748956263793,102019.47489562638,1.0202,SupertrendATR,240min
12,2009-08-13 12:00:00,40.1,40.16,39.64,39.99,无,39.99,0.0,0.0,0.0,2556.297336235924,99.90009990010003,0.9990237097630023,102226.3304760746,2326.230575974696,102326.2305759747,1.0233,SupertrendATR,240min
13,2009-08-13 16:00:00,40.0,40.09,39.77,40.09,无,40.09,0.0,0.0,0.0,2556.297336235924,99.90009990010003,0.9990261426377082,102481.9602096982,2581.860309598298,102581.8603095983,1.0258,SupertrendATR,240min
14,2009-08-14 12:00:00,39.89,39.96,39.29,39.39,卖,39.89,-2556.297336235924,-101970.70074245101,-101.97070074245102,0.0,102070.60084235111,0.0,0.0,0.0,102070.60084235111,1.0207,SupertrendATR,240min
15,2009-08-14 12:00:00,39.89,39.96,39.29,39.39,无,39.39,0.0,0.0,0.0,0.0,102070.60084235111,0.0,0.0,0.0,102070.60084235111,1.0207,SupertrendATR,240min
