,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
0,2023-10-26 16:55:00,342.71,343.04,342.57,342.59,无,342.59,0,0.0,0.0,0,100000.0,0.0,0.0,0.0,100000.0,1.0,buyandhold,5min
1,2023-10-26 17:00:00,342.64,343.76,342.43,343.57,买,342.64,291,99708.23999999999,99.70823999999999,291,291.7600000000093,0.9970902745898773,99978.87,270.63000000000466,100270.63,1.0027,buyandhold,5min
2,2023-10-26 17:00:00,342.64,343.76,342.43,343.57,无,343.57,0,0.0,0.0,291,291.7600000000093,0.9970902745898773,99978.87,270.63000000000466,100270.63,1.0027,buyandhold,5min
3,2023-10-26 17:05:00,343.54,343.95,343.49,343.72,无,343.72,0,0.0,0.0,291,291.7600000000093,0.9970915407058695,100022.52,314.2800000000134,100314.28000000001,1.0031,buyandhold,5min
4,2023-10-26 17:10:00,343.75,343.75,343.45,343.66,无,343.66,0,0.0,0.0,291,291.7600000000093,0.9970910343917184,100005.06000000001,296.82000000002154,100296.82000000002,1.003,buyandhold,5min
5,2023-10-26 17:15:00,343.64,343.93,343.53,343.54,无,343.54,0,0.0,0.0,291,291.7600000000093,0.9970900212343871,99970.14,261.90000000000873,100261.90000000001,1.0026,buyandhold,5min
6,2023-10-26 17:20:00,343.56,343.56,342.47,342.54,无,342.54,0,0.0,0.0,291,291.7600000000093,0.9970815507312627,99679.14,-29.09999999999127,99970.90000000001,0.9997,buyandhold,5min
7,2023-10-26 17:25:00,342.58,343.04,342.5,342.84,无,342.84,0,0.0,0.0,291,291.7600000000093,0.9970840970555136,99766.43999999999,58.19999999999709,100058.2,1.0006,buyandhold,5min
8,2023-10-26 17:30:00,342.86,343.45,342.35,343.39,无,343.39,0,0.0,0.0,291,291.7600000000093,0.9970887537948426,99926.48999999999,218.25,100218.25,1.0022,buyandhold,5min
9,2023-10-26 17:35:00,343.39,343.51,343.15,343.22,无,343.22,0,0.0,0.0,291,291.7600000000093,0.9970873160280078,99877.02,168.7800000000134,100168.78000000001,1.0017,buyandhold,5min
10,2023-10-26 17:40:00,343.22,343.99,343.15,343.88,无,343.88,0,0.0,0.0,291,291.7600000000093,0.9970928900156674,100069.08,360.84000000001106,100360.84000000001,1.0036,buyandhold,5min
11,2023-10-26 17:45:00,343.88,344.51,343.87,344.28,无,344.28,0,0.0,0.0,291,291.7600000000093,0.9970962578191837,100185.48,477.24000000000524,100477.24,1.0048,buyandhold,5min
12,2023-10-26 17:50:00,344.27,344.38,343.9,344.18,无,344.18,0,0.0,0.0,291,291.7600000000093,0.9970954166000484,100156.38,448.14000000001397,100448.14000000001,1.0045,buyandhold,5min
13,2023-10-26 17:55:00,344.16,344.42,343.85,344.395,无,344.395,0,0.0,0.0,291,291.7600000000093,0.9970972246190094,100218.94499999999,510.70500000000175,100510.705,1.0051,buyandhold,5min
14,2023-10-26 18:00:00,344.4,344.63,344.1,344.225,无,344.225,0,0.0,0.0,291,291.7600000000093,0.9970957952089678,100169.475,461.23500000001513,100461.23500000002,1.0046,buyandhold,5min
15,2023-10-26 18:05:00,344.23,344.76,344.19,344.45,无,344.45,0,0.0,0.0,291,291.7600000000093,0.9970976867739926,100234.95,526.7100000000064,100526.71,1.0053,buyandhold,5min
16,2023-10-26 18:10:00,344.46,345.06,344.45,344.82,无,344.82,0,0.0,0.0,291,291.7600000000093,0.9971007919957373,100342.62,634.3800000000047,100634.38,1.0063,buyandhold,5min
17,2023-10-26 18:15:00,344.86,344.99,344.46,344.62,无,344.62,0,0.0,0.0,291,291.7600000000093,0.9970991143230931,100284.42,576.1800000000076,100576.18000000001,1.0058,buyandhold,5min
18,2023-10-26 18:20:00,344.66,344.81,344.43,344.52,无,344.52,0,0.0,0.0,291,291.7600000000093,0.9970982747584514,100255.31999999999,547.0800000000017,100547.08,1.0055,buyandhold,5min
19,2023-10-26 18:25:00,344.5,345.235,344.24,345.2,无,345.2,0,0.0,0.0,291,291.7600000000093,0.9971039742335497,100453.2,744.9600000000064,100744.96,1.0074,buyandhold,5min
20,2023-10-26 18:30:00,345.2,346.01,344.85,345.83,无,345.83,0,0.0,0.0,291,291.7600000000093,0.9971092346853394,100636.53,928.2900000000081,100928.29000000001,1.0093,buyandhold,5min
21,2023-10-26 18:35:00,345.84,345.85,345.35,345.44,无,345.44,0,0.0,0.0,291,291.7600000000093,0.9971059804711212,100523.04,814.8000000000029,100814.8,1.0081,buyandhold,5min
22,2023-10-26 18:40:00,345.44,345.89,345.17,345.5,无,345.5,0,0.0,0.0,291,291.7600000000093,0.9971064815962668,100540.5,832.2600000000093,100832.26000000001,1.0083,buyandhold,5min
23,2023-10-26 18:45:00,345.53,346.13,345.43,345.81,无,345.81,0,0.0,0.0,291,291.7600000000093,0.9971090679805993,100630.71,922.4700000000157,100922.47000000002,1.0092,buyandhold,5min
24,2023-10-26 18:50:00,345.84,346.4,345.76,346.33,无,346.33,0,0.0,0.0,291,291.7600000000093,0.9971133960644,100782.03,1073.7900000000081,101073.79000000001,1.0107,buyandhold,5min
25,2023-10-26 18:55:00,346.33,346.66,346.23,346.66,无,346.66,0,0.0,0.0,291,291.7600000000093,0.9971161360176384,100878.06000000001,1169.8200000000215,101169.82000000002,1.0117,buyandhold,5min
26,2023-10-26 19:00:00,346.655,347.0,346.47,346.82,无,346.82,0,0.0,0.0,291,291.7600000000093,0.9971174626083248,100924.62,1216.3800000000047,101216.38,1.0122,buyandhold,5min
27,2023-10-26 19:05:00,346.83,346.89,346.23,346.3,无,346.3,0,0.0,0.0,291,291.7600000000093,0.9971131467195486,100773.3,1065.0600000000122,101065.06000000001,1.0107,buyandhold,5min
28,2023-10-26 19:10:00,346.31,346.35,345.54,345.61,无,345.61,0,0.0,0.0,291,291.7600000000093,0.9971073998750993,100572.51000000001,864.2700000000186,100864.27000000002,1.0086,buyandhold,5min
29,2023-10-26 19:15:00,345.61,345.85,345.34,345.59,无,345.59,0,0.0,0.0,291,291.7600000000093,0.9971072329586662,100566.68999999999,858.4499999999971,100858.45,1.0086,buyandhold,5min
30,2023-10-26 19:20:00,345.62,345.81,345.3,345.57,无,345.57,0,0.0,0.0,291,291.7600000000093,0.9971070660229683,100560.87,852.6300000000047,100852.63,1.0085,buyandhold,5min
31,2023-10-26 19:25:00,345.53,345.77,345.33,345.35,无,345.35,0,0.0,0.0,291,291.7600000000093,0.9971052284578584,100496.85,788.6100000000151,100788.61000000002,1.0079,buyandhold,5min
32,2023-10-26 19:30:00,345.36,345.38,344.88,344.97,无,344.97,0,0.0,0.0,291,291.7600000000093,0.997102048977319,100386.27,678.0300000000134,100678.03000000001,1.0068,buyandhold,5min
33,2023-10-26 19:35:00,344.93,344.95,343.91,344.1,无,344.1,0,0.0,0.0,291,291.7600000000093,0.9970947432737272,100133.1,424.86000000001513,100424.86000000002,1.0042,buyandhold,5min
34,2023-10-26 19:40:00,344.12,344.12,343.35,343.6,无,343.6,0,0.0,0.0,291,291.7600000000093,0.997090527901255,99987.6,279.36000000001513,100279.36000000002,1.0028,buyandhold,5min
35,2023-10-26 19:45:00,343.6,343.77,343.275,343.59,无,343.59,0,0.0,0.0,291,291.7600000000093,0.9970904434690298,99984.68999999999,276.4499999999971,100276.45,1.0028,buyandhold,5min
36,2023-10-26 19:50:00,343.57,344.33,343.55,343.71,无,343.71,0,0.0,0.0,291,291.7600000000093,0.9970914563324177,100019.61,311.3700000000099,100311.37000000001,1.0031,buyandhold,5min
37,2023-10-26 19:55:00,343.69,344.02,343.45,343.6,无,343.6,0,0.0,0.0,291,291.7600000000093,0.997090527901255,99987.6,279.36000000001513,100279.36000000002,1.0028,buyandhold,5min
38,2023-10-27 13:30:00,346.43,347.46,346.41,346.84,无,346.84,0,0.0,0.0,291,291.7600000000093,0.9971176283463508,100930.43999999999,1222.199999999997,101222.2,1.0122,buyandhold,5min
39,2023-10-27 13:35:00,346.91,347.25,346.48,346.61,无,346.61,0,0.0,0.0,291,291.7600000000093,0.9971157212076048,100863.51000000001,1155.2700000000186,101155.27000000002,1.0116,buyandhold,5min
40,2023-10-27 13:40:00,346.6,347.33,346.33,347.29,无,347.29,0,0.0,0.0,291,291.7600000000093,0.9971213524197323,101061.39,1353.1500000000087,101353.15000000001,1.0135,buyandhold,5min
41,2023-10-27 13:45:00,347.3,347.62,346.09,346.18,无,346.18,0,0.0,0.0,291,291.7600000000093,0.9971121489092264,100738.38,1030.140000000014,101030.14000000001,1.0103,buyandhold,5min
42,2023-10-27 13:50:00,346.185,346.85,346.09,346.11,无,346.11,0,0.0,0.0,291,291.7600000000093,0.9971115665346034,100718.01000000001,1009.7700000000186,101009.77000000002,1.0101,buyandhold,5min
43,2023-10-27 13:55:00,346.1,347.03,346.07,346.93,无,346.93,0,0.0,0.0,291,291.7600000000093,0.9971183739316742,100956.63,1248.390000000014,101248.39000000001,1.0125,buyandhold,5min
