,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
11809,2024-05-31 13:35:00,451.2,452.14,451.19,452.07,无,452.07,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990804358206903,106493.41327418826,-956.4077640480537,106591.43093589829,1.0659,SupertrendATR,5min
11810,2024-05-31 13:40:00,452.1,452.47,451.97,452.16,无,452.16,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990806186866833,106514.61443151938,-935.2066067169362,106612.6320932294,1.0661,SupertrendATR,5min
11811,2024-05-31 13:45:00,452.14,452.22,450.82,451.3,无,451.3,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990788683219145,106312.02559479984,-1137.7954434364801,106410.04325650986,1.0641,SupertrendATR,5min
11812,2024-05-31 13:50:00,451.41,451.45,450.33,450.34,无,450.34,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990769065371919,106085.87991660128,-1363.9411216350418,106183.8975783113,1.0618,SupertrendATR,5min
11813,2024-05-31 13:55:00,450.36,450.67,450.02,450.37,无,450.37,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990769679694421,106092.94696904499,-1356.8740691913263,106190.96463075501,1.0619,SupertrendATR,5min
11814,2024-05-31 14:00:00,450.34,450.38,449.38,450.09,无,450.09,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990763942835935,106026.98781290374,-1422.8332253325789,106125.00547461376,1.0613,SupertrendATR,5min
11815,2024-05-31 14:05:00,450.04,450.45,449.86,450.24,无,450.24,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990767017039536,106062.32307512227,-1387.497963114045,106160.3407368323,1.0616,SupertrendATR,5min
11816,2024-05-31 14:10:00,450.2,450.28,448.88,449.06,无,449.06,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.999074277788614,105784.35234566987,-1665.4686925664428,105882.3700073799,1.0588,SupertrendATR,5min
11817,2024-05-31 14:15:00,449.01,449.2,448.35,448.43,无,448.43,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990729784456852,105635.94424435208,-1813.8767938842357,105733.9619060621,1.0573,SupertrendATR,5min
11818,2024-05-31 14:20:00,448.45,448.81,447.29,447.35,无,447.35,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990707424941448,105381.5303563787,-2068.2906818576157,105479.54801808872,1.0548,SupertrendATR,5min
11819,2024-05-31 14:25:00,447.35,447.89,447.28,447.409,无,447.409,0.0,0.0,0.0,235.5684147901614,98.01766171002237,0.9990708649218383,105395.42889285131,-2054.3921453850053,105493.44655456133,1.0549,SupertrendATR,5min
