time,open,high,low,close
2013/05/09 22:30,68.71,68.87,68.71,68.77
2013/05/10 02:30,68.71,68.87,68.71,68.77
2013/05/10 06:30,68.71,68.87,68.71,68.77
2013/05/10 10:30,68.71,68.87,68.71,68.77
2013/05/10 14:30,68.71,68.87,68.71,68.77
2013/05/10 18:30,68.71,68.87,68.71,68.77
2013/05/10 22:30,68.71,68.87,68.71,68.77
2013/05/11 02:30,68.71,68.87,68.71,68.77
2013/05/11 06:30,68.71,68.87,68.71,68.77
2013/05/11 10:30,68.71,68.87,68.71,68.77
2013/05/11 14:30,68.71,68.87,68.71,68.77
2013/05/11 18:30,68.71,68.87,68.71,68.77
2013/05/11 22:30,68.71,68.87,68.71,68.77
2013/05/12 02:30,68.71,68.87,68.71,68.77
2013/05/12 06:30,68.71,68.87,68.71,68.77
2013/05/12 10:30,68.71,68.87,68.71,68.77
2013/05/12 14:30,68.71,68.87,68.71,68.77
2013/05/12 18:30,68.71,68.87,68.71,68.77
2013/05/12 22:30,68.71,68.87,68.71,68.77
2013/05/13 02:30,68.71,68.87,68.71,68.77
2013/05/13 06:30,68.71,68.87,68.71,68.77
2013/05/13 10:30,68.71,68.87,68.71,68.77
2013/05/13 14:30,68.71,68.87,68.71,68.77
2013/05/13 18:30,68.71,68.87,68.71,68.77
2013/05/13 22:30,68.71,68.87,68.71,68.77
2013/05/14 02:30,68.71,68.87,68.71,68.77
2013/05/14 06:30,68.71,68.87,68.71,68.77
2013/05/14 10:30,68.71,68.87,68.71,68.77
2013/05/14 14:30,68.71,68.87,68.71,68.77
2013/05/14 18:30,68.71,68.87,68.71,68.77
2013/05/14 22:30,68.71,68.87,68.71,68.77
2013/05/15 02:30,68.71,68.87,68.71,68.77
2013/05/15 06:30,68.71,68.87,68.71,68.77
2013/05/15 10:30,68.71,68.87,68.71,68.77
2013/05/15 14:30,68.71,68.87,68.71,68.77
2013/05/15 18:30,68.71,68.87,68.71,68.77
2013/05/15 22:30,68.71,68.87,68.71,68.77
2013/05/16 02:30,68.71,68.87,68.71,68.77
2013/05/16 06:30,68.71,68.87,68.71,68.77
2013/05/16 10:30,68.71,68.87,68.71,68.77
2013/05/16 14:30,68.71,68.87,68.71,68.77
2013/05/16 18:30,68.71,68.87,68.71,68.77
2013/05/16 22:30,68.71,68.87,68.71,68.77
2013/05/17 02:30,68.71,68.87,68.71,68.77
2013/05/17 06:30,68.71,68.87,68.71,68.77
2013/05/17 10:30,68.71,68.87,68.71,68.77
2013/05/17 14:30,68.71,68.87,68.71,68.77
2013/05/17 18:30,68.71,68.87,68.71,68.77
2013/05/17 22:30,68.71,68.87,68.71,68.77
2013/05/18 02:30,68.71,68.87,68.71,68.77
2013/05/18 06:30,68.71,68.87,68.71,68.77
2013/05/18 10:30,68.71,68.87,68.71,68.77
2013/05/18 14:30,68.71,68.87,68.71,68.77
2013/05/18 18:30,68.71,68.87,68.71,68.77
2013/05/18 22:30,68.71,68.87,68.71,68.77
2013/05/19 02:30,68.71,68.87,68.71,68.77
2013/05/19 06:30,68.71,68.87,68.71,68.77
2013/05/19 10:30,68.71,68.87,68.71,68.77
2013/05/19 14:30,68.71,68.87,68.71,68.77
2013/05/19 18:30,68.71,68.87,68.71,68.77
2013/05/19 22:30,68.71,68.87,68.71,68.77
2013/05/20 02:30,68.71,68.87,68.71,68.77
2013/05/20 06:30,68.71,68.87,68.71,68.77
2013/05/20 10:30,68.71,68.87,68.71,68.77
2013/05/20 14:30,68.71,68.87,68.71,68.77
2013/05/20 18:30,68.71,68.87,68.71,68.77
2013/05/20 22:30,68.71,68.87,68.71,68.77
2013/05/21 02:30,68.71,68.87,68.71,68.77
2013/05/21 06:30,68.71,68.87,68.71,68.77
2013/05/21 10:30,68.71,68.87,68.71,68.77
2013/05/21 14:30,68.71,68.87,68.71,68.77
2013/05/21 18:30,68.71,68.87,68.71,68.77
2013/05/21 22:30,68.71,68.87,68.71,68.77
2013/05/22 02:30,68.71,68.87,68.71,68.77
2013/05/22 06:30,68.71,68.87,68.71,68.77
2013/05/22 10:30,68.71,68.87,68.71,68.77
2013/05/22 14:30,68.71,68.87,68.71,68.77
2013/05/22 18:30,68.71,68.87,68.71,68.77
2013/05/22 22:30,68.71,68.87,68.71,68.77
2013/05/23 02:30,68.71,68.87,68.71,68.77
2013/05/23 06:30,68.71,68.87,68.71,68.77
2013/05/23 10:30,68.71,68.87,68.71,68.77
2013/05/23 14:30,68.71,68.87,68.71,68.77
2013/05/23 18:30,68.71,68.87,68.71,68.77
2013/05/23 22:30,68.71,68.87,68.71,68.77
2013/05/24 02:30,68.71,68.87,68.71,68.77
2013/05/24 06:30,68.71,68.87,68.71,68.77
2013/05/24 10:30,68.71,68.87,68.71,68.77
2013/05/24 14:30,68.71,68.87,68.71,68.77
2013/05/24 18:30,68.71,68.87,68.71,68.77
2013/05/24 22:30,68.71,68.87,68.71,68.77
2013/05/25 02:30,68.71,68.87,68.71,68.77
2013/05/25 06:30,68.71,68.87,68.71,68.77
2013/05/25 10:30,68.71,68.87,68.71,68.77
2013/05/25 14:30,68.71,68.87,68.71,68.77
2013/05/25 18:30,68.71,68.87,68.71,68.77
2013/05/25 22:30,68.71,68.87,68.71,68.77
2013/05/26 02:30,68.71,68.87,68.71,68.77
2013/05/26 06:30,68.71,68.87,68.71,68.77
2013/05/26 10:30,68.71,68.87,68.71,68.77
2013/05/26 14:30,68.71,68.87,68.71,68.77
2013/05/26 18:30,68.71,68.87,68.71,68.77
2013/05/26 22:30,68.71,68.87,68.71,68.77
2013/05/27 02:30,68.71,68.87,68.71,68.77
2013/05/27 06:30,68.71,68.87,68.71,68.77
2013/05/27 10:30,68.71,68.87,68.71,68.77
2013/05/27 14:30,68.71,68.87,68.71,68.77
2013/05/27 18:30,68.71,68.87,68.71,68.77
2013/05/27 22:30,68.71,68.87,68.71,68.77
2013/05/28 02:30,68.71,68.87,68.71,68.77
2013/05/28 06:30,68.71,68.87,68.71,68.77
2013/05/28 10:30,68.71,68.87,68.71,68.77
2013/05/28 14:30,68.71,68.87,68.71,68.77
2013/05/28 18:30,68.71,68.87,68.71,68.77
2013/05/28 22:30,68.71,68.87,68.71,68.77
2013/05/29 02:30,68.71,68.87,68.71,68.77
2013/05/29 06:30,68.71,68.87,68.71,68.77
2013/05/29 10:30,68.71,68.87,68.71,68.77
2013/05/29 14:30,68.71,68.87,68.71,68.77
2013/05/29 18:30,68.71,68.87,68.71,68.77
2013/05/29 22:30,68.71,68.87,68.71,68.77
2013/05/30 02:30,68.71,68.87,68.71,68.77
2013/05/30 06:30,68.71,68.87,68.71,68.77
2013/05/30 10:30,68.71,68.87,68.71,68.77
2013/05/30 14:30,68.71,68.87,68.71,68.77
2013/05/30 18:30,68.71,68.87,68.71,68.77
2013/05/30 22:30,68.71,68.87,68.71,68.77
2013/05/31 02:30,68.71,68.87,68.71,68.77
2013/05/31 06:30,68.71,68.87,68.71,68.77
2013/05/31 10:30,68.71,68.87,68.71,68.77
2013/05/31 14:30,68.71,68.87,68.71,68.77
2013/05/31 18:30,68.71,68.87,68.71,68.77
2013/05/31 22:30,68.71,68.87,68.71,68.77
2013/06/01 02:30,68.71,68.87,68.71,68.77
2013/06/01 06:30,68.71,68.87,68.71,68.77
2013/06/01 10:30,68.71,68.87,68.71,68.77
2013/06/01 14:30,68.71,68.87,68.71,68.77
2013/06/01 18:30,68.71,68.87,68.71,68.77
2013/06/01 22:30,68.71,68.87,68.71,68.77
2013/06/02 02:30,68.71,68.87,68.71,68.77
2013/06/02 06:30,68.71,68.87,68.71,68.77
2013/06/02 10:30,68.71,68.87,68.71,68.77
2013/06/02 14:30,68.71,68.87,68.71,68.77
2013/06/02 18:30,68.71,68.87,68.71,68.77
2013/06/02 22:30,68.71,68.87,68.71,68.77
2013/06/03 02:30,68.71,68.87,68.71,68.77
2013/06/03 06:30,68.71,68.87,68.71,68.77
2013/06/03 10:30,68.71,68.87,68.71,68.77
2013/06/03 14:30,68.71,68.87,68.71,68.77
2013/06/03 18:30,68.71,68.87,68.71,68.77
2013/06/03 22:30,68.71,68.87,68.71,68.77
2013/06/04 02:30,68.71,68.87,68.71,68.77
2013/06/04 06:30,68.71,68.87,68.71,68.77
2013/06/04 10:30,68.71,68.87,68.71,68.77
2013/06/04 14:30,68.71,68.87,68.71,68.77
2013/06/04 18:30,68.71,68.87,68.71,68.77
2013/06/04 22:30,68.71,68.87,68.71,68.77
2013/06/05 02:30,68.71,68.87,68.71,68.77
2013/06/05 06:30,68.71,68.87,68.71,68.77
2013/06/05 10:30,68.71,68.87,68.71,68.77
2013/06/05 14:30,68.71,68.87,68.71,68.77
2013/06/05 18:30,68.71,68.87,68.71,68.77
2013/06/05 22:30,68.71,68.87,68.71,68.77
2013/06/06 02:30,68.71,68.87,68.71,68.77
2013/06/06 06:30,68.71,68.87,68.71,68.77
2013/06/06 10:30,68.71,68.87,68.71,68.77
2013/06/06 14:30,68.71,68.87,68.71,68.77
2013/06/06 18:30,68.71,68.87,68.71,68.77
2013/06/06 22:30,68.71,68.87,68.71,68.77
2013/06/07 02:30,68.71,68.87,68.71,68.77
2013/06/07 06:30,68.71,68.87,68.71,68.77
2013/06/07 10:30,68.71,68.87,68.71,68.77
2013/06/07 14:30,68.71,68.87,68.71,68.77
2013/06/07 18:30,68.71,68.87,68.71,68.77
2013/06/07 22:30,68.71,68.87,68.71,68.77
2013/06/08 02:30,68.71,68.87,68.71,68.77
2013/06/08 06:30,68.71,68.87,68.71,68.77
2013/06/08 10:30,68.71,68.87,68.71,68.77
2013/06/08 14:30,68.71,68.87,68.71,68.77
2013/06/08 18:30,68.71,68.87,68.71,68.77
2013/06/08 22:30,68.71,68.87,68.71,68.77
2013/06/09 02:30,68.71,68.87,68.71,68.77
2013/06/09 06:30,68.71,68.87,68.71,68.77
2013/06/09 10:30,68.71,68.87,68.71,68.77
2013/06/09 14:30,68.71,68.87,68.71,68.77
2013/06/09 18:30,68.71,68.87,68.71,68.77
2013/06/09 22:30,68.71,68.87,68.71,68.77
2013/06/10 02:30,68.71,68.87,68.71,68.77
2013/06/10 06:30,68.71,68.87,68.71,68.77
2013/06/10 10:30,68.71,68.87,68.71,68.77
2013/06/10 14:30,68.71,68.87,68.71,68.77
2013/06/10 18:30,68.71,68.87,68.71,68.77
2013/06/10 22:30,68.71,68.87,68.71,68.77
2013/06/11 02:30,68.71,68.87,68.71,68.77
2013/06/11 06:30,68.71,68.87,68.71,68.77
2013/06/11 10:30,68.71,68.87,68.71,68.77
2013/06/11 14:30,68.71,68.87,68.71,68.77
2013/06/11 18:30,68.71,68.87,68.71,68.77
2013/06/11 22:30,68.71,68.87,68.71,68.77
2013/06/12 02:30,68.71,68.87,68.71,68.77
2013/06/12 06:30,68.71,68.87,68.71,68.77
2013/06/12 10:30,68.71,68.87,68.71,68.77
2013/06/12 14:30,68.71,68.87,68.71,68.77
2013/06/12 18:30,68.71,68.87,68.71,68.77
2013/06/12 22:30,68.71,68.87,68.71,68.77
2013/06/13 02:30,68.71,68.87,68.71,68.77
2013/06/13 06:30,68.71,68.87,68.71,68.77
2013/06/13 10:30,68.71,68.87,68.71,68.77
2013/06/13 14:30,68.71,68.87,68.71,68.77
2013/06/13 18:30,68.71,68.87,68.71,68.77
2013/06/13 22:30,68.71,68.87,68.71,68.77
2013/06/14 02:30,68.71,68.87,68.71,68.77
2013/06/14 06:30,68.71,68.87,68.71,68.77
2013/06/14 10:30,68.71,68.87,68.71,68.77
2013/06/14 14:30,68.71,68.87,68.71,68.77
2013/06/14 18:30,68.71,68.87,68.71,68.77
2013/06/14 22:30,68.71,68.87,68.71,68.77
2013/06/15 02:30,68.71,68.87,68.71,68.77
2013/06/15 06:30,68.71,68.87,68.71,68.77
2013/06/15 10:30,68.71,68.87,68.71,68.77
2013/06/15 14:30,68.71,68.87,68.71,68.77
2013/06/15 18:30,68.71,68.87,68.71,68.77
2013/06/15 22:30,68.71,68.87,68.71,68.77
2013/06/16 02:30,68.71,68.87,68.71,68.77
2013/06/16 06:30,68.71,68.87,68.71,68.77
2013/06/16 10:30,68.71,68.87,68.71,68.77
2013/06/16 14:30,68.71,68.87,68.71,68.77
2013/06/16 18:30,68.71,68.87,68.71,68.77
2013/06/16 22:30,68.71,68.87,68.71,68.77
2013/06/17 02:30,68.71,68.87,68.71,68.77
2013/06/17 06:30,68.71,68.87,68.71,68.77
2013/06/17 10:30,68.71,68.87,68.71,68.77
2013/06/17 14:30,68.71,68.87,68.71,68.77
2013/06/17 18:30,68.71,68.87,68.71,68.77
2013/06/17 22:30,68.71,68.87,68.71,68.77
2013/06/18 02:30,68.71,68.87,68.71,68.77
2013/06/18 06:30,68.71,68.87,68.71,68.77
2013/06/18 10:30,68.71,68.87,68.71,68.77
2013/06/18 14:30,68.71,68.87,68.71,68.77
2013/06/18 18:30,68.71,68.87,68.71,68.77
2013/06/18 22:30,68.71,68.87,68.71,68.77
2013/06/19 02:30,68.71,68.87,68.71,68.77
2013/06/19 06:30,68.71,68.87,68.71,68.77
2013/06/19 10:30,68.71,68.87,68.71,68.77
2013/06/19 14:30,68.71,68.87,68.71,68.77
2013/06/19 18:30,68.71,68.87,68.71,68.77
2013/06/19 22:30,68.71,68.87,68.71,68.77
2013/06/20 02:30,68.71,68.87,68.71,68.77
2013/06/20 06:30,68.71,68.87,68.71,68.77
2013/06/20 10:30,68.71,68.87,68.71,68.77
2013/06/20 14:30,68.71,68.87,68.71,68.77
2013/06/20 18:30,68.71,68.87,68.71,68.77
2013/06/20 22:30,68.71,68.87,68.71,68.77
2013/06/21 02:30,68.71,68.87,68.71,68.77
2013/06/21 06:30,68.71,68.87,68.71,68.77
2013/06/21 10:30,68.71,68.87,68.71,68.77
2013/06/21 14:30,68.71,68.87,68.71,68.77
2013/06/21 18:30,68.71,68.87,68.71,68.77
2013/06/21 22:30,68.71,68.87,68.71,68.77
2013/06/22 02:30,68.71,68.87,68.71,68.77
2013/06/22 06:30,68.71,68.87,68.71,68.77
2013/06/22 10:30,68.71,68.87,68.71,68.77
2013/06/22 14:30,68.71,68.87,68.71,68.77
2013/06/22 18:30,68.71,68.87,68.71,68.77
2013/06/22 22:30,68.71,68.87,68.71,68.77
2013/06/23 02:30,68.71,68.87,68.71,68.77
2013/06/23 06:30,68.71,68.87,68.71,68.77
2013/06/23 10:30,68.71,68.87,68.71,68.77
2013/06/23 14:30,68.71,68.87,68.71,68.77
2013/06/23 18:30,68.71,68.87,68.71,68.77
2013/06/23 22:30,68.71,68.87,68.71,68.77
2013/06/24 02:30,68.71,68.87,68.71,68.77
2013/06/24 06:30,68.71,68.87,68.71,68.77
2013/06/24 10:30,68.71,68.87,68.71,68.77
2013/06/24 14:30,68.71,68.87,68.71,68.77
2013/06/24 18:30,68.71,68.87,68.71,68.77
2013/06/24 22:30,68.71,68.87,68.71,68.77
2013/06/25 02:30,68.71,68.87,68.71,68.77
2013/06/25 06:30,68.71,68.87,68.71,68.77
2013/06/25 10:30,68.71,68.87,68.71,68.77
2013/06/25 14:30,68.71,68.87,68.71,68.77
2013/06/25 18:30,68.71,68.87,68.71,68.77
2013/06/25 22:30,68.71,68.87,68.71,68.77
2013/06/26 02:30,68.71,68.87,68.71,68.77
2013/06/26 06:30,68.71,68.87,68.71,68.77
2013/06/26 10:30,68.71,68.87,68.71,68.77
2013/06/26 14:30,68.71,68.87,68.71,68.77
2013/06/26 18:30,68.71,68.87,68.71,68.77
2013/06/26 22:30,68.71,68.87,68.71,68.77
2013/06/27 02:30,68.71,68.87,68.71,68.77
2013/06/27 06:30,68.71,68.87,68.71,68.77
2013/06/27 10:30,68.71,68.87,68.71,68.77
2013/06/27 14:30,68.71,68.87,68.71,68.77
2013/06/27 18:30,68.71,68.87,68.71,68.77
2013/06/27 22:30,68.71,68.87,68.71,68.77
2013/06/28 02:30,68.71,68.87,68.71,68.77
2013/06/28 06:30,68.71,68.87,68.71,68.77
2013/06/28 10:30,68.71,68.87,68.71,68.77
2013/06/28 14:30,68.71,68.87,68.71,68.77
2013/06/28 18:30,68.71,68.87,68.71,68.77
2013/06/28 22:30,68.71,68.87,68.71,68.77
2013/06/29 02:30,68.71,68.87,68.71,68.77
2013/06/29 06:30,68.71,68.87,68.71,68.77
2013/06/29 10:30,68.71,68.87,68.71,68.77
2013/06/29 14:30,68.71,68.87,68.71,68.77
2013/06/29 18:30,68.71,68.87,68.71,68.77
2013/06/29 22:30,68.71,68.87,68.71,68.77
2013/06/30 02:30,68.71,68.87,68.71,68.77
2013/06/30 06:30,68.71,68.87,68.71,68.77
2013/06/30 10:30,68.71,68.87,68.71,68.77
2013/06/30 14:30,68.71,68.87,68.71,68.77
2013/06/30 18:30,68.71,68.87,68.71,68.77
2013/06/30 22:30,68.71,68.87,68.71,68.77
2013/07/01 02:30,68.71,68.87,68.71,68.77
2013/07/01 06:30,68.71,68.87,68.71,68.77
2013/07/01 10:30,68.71,68.87,68.71,68.77
2013/07/01 14:30,68.71,68.87,68.71,68.77
2013/07/01 18:30,68.71,68.87,68.71,68.77
2013/07/01 22:30,68.71,68.87,68.71,68.77
2013/07/02 02:30,68.71,68.87,68.71,68.77
2013/07/02 06:30,68.71,68.87,68.71,68.77
2013/07/02 10:30,68.71,68.87,68.71,68.77
2013/07/02 14:30,68.71,68.87,68.71,68.77
2013/07/02 18:30,68.71,68.87,68.71,68.77
2013/07/02 22:30,68.71,68.87,68.71,68.77
2013/07/03 02:30,68.71,68.87,68.71,68.77
2013/07/03 06:30,68.71,68.87,68.71,68.77
2013/07/03 10:30,68.71,68.87,68.71,68.77
2013/07/03 14:30,68.71,68.87,68.71,68.77
2013/07/03 18:30,68.71,68.87,68.71,68.77
2013/07/03 22:30,68.71,68.87,68.71,68.77
2013/07/04 02:30,68.71,68.87,68.71,68.77
2013/07/04 06:30,68.71,68.87,68.71,68.77
2013/07/04 10:30,68.71,68.87,68.71,68.77
2013/07/04 14:30,68.71,68.87,68.71,68.77
2013/07/04 18:30,68.71,68.87,68.71,68.77
2013/07/04 22:30,68.71,68.87,68.71,68.77
2013/07/05 02:30,68.71,68.87,68.71,68.77
2013/07/05 06:30,68.71,68.87,68.71,68.77
2013/07/05 10:30,68.71,68.87,68.71,68.77
2013/07/05 14:30,68.71,68.87,68.71,68.77
2013/07/05 18:30,68.71,68.87,68.71,68.77
2013/07/05 22:30,68.71,68.87,68.71,68.77
2013/07/06 02:30,68.71,68.87,68.71,68.77
2013/07/06 06:30,68.71,68.87,68.71,68.77
2013/07/06 10:30,68.71,68.87,68.71,68.77
2013/07/06 14:30,68.71,68.87,68.71,68.77
2013/07/06 18:30,68.71,68.87,68.71,68.77
2013/07/06 22:30,68.71,68.87,68.71,68.77
2013/07/07 02:30,68.71,68.87,68.71,68.77
2013/07/07 06:30,68.71,68.87,68.71,68.77
2013/07/07 10:30,68.71,68.87,68.71,68.77
2013/07/07 14:30,68.71,68.87,68.71,68.77
2013/07/07 18:30,68.71,68.87,68.71,68.77
2013/07/07 22:30,68.71,68.87,68.71,68.77
2013/07/08 02:30,68.71,68.87,68.71,68.77
2013/07/08 06:30,68.71,68.87,68.71,68.77
2013/07/08 10:30,68.71,68.87,68.71,68.77
2013/07/08 14:30,68.71,68.87,68.71,68.77
2013/07/08 18:30,68.71,68.87,68.71,68.77
2013/07/08 22:30,68.71,68.87,68.71,68.77
2013/07/09 02:30,68.71,68.87,68.71,68.77
2013/07/09 06:30,68.71,68.87,68.71,68.77
2013/07/09 10:30,68.71,68.87,68.71,68.77
2013/07/09 14:30,68.71,68.87,68.71,68.77
2013/07/09 18:30,68.71,68.87,68.71,68.77
2013/07/09 22:30,68.71,68.87,68.71,68.77
2013/07/10 02:30,68.71,68.87,68.71,68.77
2013/07/10 06:30,68.71,68.87,68.71,68.77
2013/07/10 10:30,68.71,68.87,68.71,68.77
2013/07/10 14:30,68.71,68.87,68.71,68.77
2013/07/10 18:30,68.71,68.87,68.71,68.77
2013/07/10 22:30,68.71,68.87,68.71,68.77
2013/07/11 02:30,68.71,68.87,68.71,68.77
2013/07/11 06:30,68.71,68.87,68.71,68.77
2013/07/11 10:30,68.71,68.87,68.71,68.77
2013/07/11 14:30,68.71,68.87,68.71,68.77
2013/07/11 18:30,68.71,68.87,68.71,68.77
2013/07/11 22:30,68.71,68.87,68.71,68.77
2013/07/12 02:30,68.71,68.87,68.71,68.77
2013/07/12 06:30,68.71,68.87,68.71,68.77
2013/07/12 10:30,68.71,68.87,68.71,68.77
2013/07/12 14:30,68.71,68.87,68.71,68.77
2013/07/12 18:30,68.71,68.87,68.71,68.77
2013/07/12 22:30,68.71,68.87,68.71,68.77
2013/07/13 02:30,68.71,68.87,68.71,68.77
2013/07/13 06:30,68.71,68.87,68.71,68.77
2013/07/13 10:30,68.71,68.87,68.71,68.77
2013/07/13 14:30,68.71,68.87,68.71,68.77
2013/07/13 18:30,68.71,68.87,68.71,68.77
2013/07/13 22:30,68.71,68.87,68.71,68.77
2013/07/14 02:30,68.71,68.87,68.71,68.77
2013/07/14 06:30,68.71,68.87,68.71,68.77
2013/07/14 10:30,68.71,68.87,68.71,68.77
2013/07/14 14:30,68.71,68.87,68.71,68.77
2013/07/14 18:30,68.71,68.87,68.71,68.77
2013/07/14 22:30,68.71,68.87,68.71,68.77
2013/07/15 02:30,68.71,68.87,68.71,68.77
2013/07/15 06:30,68.71,68.87,68.71,68.77
2013/07/15 10:30,68.71,68.87,68.71,68.77
2013/07/15 14:30,68.71,68.87,68.71,68.77
2013/07/15 18:30,68.71,68.87,68.71,68.77
2013/07/15 22:30,68.71,68.87,68.71,68.77
2013/07/16 02:30,68.71,68.87,68.71,68.77
2013/07/16 06:30,68.71,68.87,68.71,68.77
2013/07/16 10:30,68.71,68.87,68.71,68.77
2013/07/16 14:30,68.71,68.87,68.71,68.77
2013/07/16 18:30,68.71,68.87,68.71,68.77
2013/07/16 22:30,68.71,68.87,68.71,68.77
2013/07/17 02:30,68.71,68.87,68.71,68.77
2013/07/17 06:30,68.71,68.87,68.71,68.77
2013/07/17 10:30,68.71,68.87,68.71,68.77
2013/07/17 14:30,68.71,68.87,68.71,68.77
2013/07/17 18:30,68.71,68.87,68.71,68.77
2013/07/17 22:30,68.71,68.87,68.71,68.77
2013/07/18 02:30,68.71,68.87,68.71,68.77
2013/07/18 06:30,68.71,68.87,68.71,68.77
2013/07/18 10:30,68.71,68.87,68.71,68.77
2013/07/18 14:30,68.71,68.87,68.71,68.77
2013/07/18 18:30,68.71,68.87,68.71,68.77
2013/07/18 22:30,68.71,68.87,68.71,68.77
2013/07/19 02:30,68.71,68.87,68.71,68.77
2013/07/19 06:30,68.71,68.87,68.71,68.77
2013/07/19 10:30,68.71,68.87,68.71,68.77
2013/07/19 14:30,68.71,68.87,68.71,68.77
2013/07/19 18:30,68.71,68.87,68.71,68.77
2013/07/19 22:30,68.71,68.87,68.71,68.77
2013/07/20 02:30,68.71,68.87,68.71,68.77
2013/07/20 06:30,68.71,68.87,68.71,68.77
2013/07/20 10:30,68.71,68.87,68.71,68.77
2013/07/20 14:30,68.71,68.87,68.71,68.77
2013/07/20 18:30,68.71,68.87,68.71,68.77
2013/07/20 22:30,68.71,68.87,68.71,68.77
2013/07/21 02:30,68.71,68.87,68.71,68.77
2013/07/21 06:30,68.71,68.87,68.71,68.77
2013/07/21 10:30,68.71,68.87,68.71,68.77
2013/07/21 14:30,68.71,68.87,68.71,68.77
2013/07/21 18:30,68.71,68.87,68.71,68.77
2013/07/21 22:30,68.71,68.87,68.71,68.77
2013/07/22 02:30,68.71,68.87,68.71,68.77
2013/07/22 06:30,68.71,68.87,68.71,68.77
2013/07/22 10:30,68.71,68.87,68.71,68.77
2013/07/22 14:30,68.71,68.87,68.71,68.77
2013/07/22 18:30,68.71,68.87,68.71,68.77
2013/07/22 22:30,68.71,68.87,68.71,68.77
2013/07/23 02:30,68.71,68.87,68.71,68.77
2013/07/23 06:30,68.71,68.87,68.71,68.77
2013/07/23 10:30,68.71,68.87,68.71,68.77
2013/07/23 14:30,68.71,68.87,68.71,68.77
2013/07/23 18:30,68.71,68.87,68.71,68.77
2013/07/23 22:30,68.71,68.87,68.71,68.77
2013/07/24 02:30,68.71,68.87,68.71,68.77
2013/07/24 06:30,68.71,68.87,68.71,68.77
2013/07/24 10:30,68.71,68.87,68.71,68.77
2013/07/24 14:30,68.71,68.87,68.71,68.77
2013/07/24 18:30,68.71,68.87,68.71,68.77
2013/07/24 22:30,68.71,68.87,68.71,68.77
2013/07/25 02:30,68.71,68.87,68.71,68.77
2013/07/25 06:30,68.71,68.87,68.71,68.77
2013/07/25 10:30,68.71,68.87,68.71,68.77
2013/07/25 14:30,68.71,68.87,68.71,68.77
2013/07/25 18:30,68.71,68.87,68.71,68.77
2013/07/25 22:30,68.71,68.87,68.71,68.77
2013/07/26 02:30,68.71,68.87,68.71,68.77
2013/07/26 06:30,68.71,68.87,68.71,68.77
2013/07/26 10:30,68.71,68.87,68.71,68.77
2013/07/26 14:30,68.71,68.87,68.71,68.77
2013/07/26 18:30,68.71,68.87,68.71,68.77
2013/07/26 22:30,68.71,68.87,68.71,68.77
2013/07/27 02:30,68.71,68.87,68.71,68.77
2013/07/27 06:30,68.71,68.87,68.71,68.77
2013/07/27 10:30,68.71,68.87,68.71,68.77
2013/07/27 14:30,68.71,68.87,68.71,68.77
2013/07/27 18:30,68.71,68.87,68.71,68.77
2013/07/27 22:30,68.71,68.87,68.71,68.77
2013/07/28 02:30,68.71,68.87,68.71,68.77
2013/07/28 06:30,68.71,68.87,68.71,68.77
2013/07/28 10:30,68.71,68.87,68.71,68.77
2013/07/28 14:30,68.71,68.87,68.71,68.77
2013/07/28 18:30,68.71,68.87,68.71,68.77
2013/07/28 22:30,68.71,68.87,68.71,68.77
2013/07/29 02:30,68.71,68.87,68.71,68.77
2013/07/29 06:30,68.71,68.87,68.71,68.77
2013/07/29 10:30,68.71,68.87,68.71,68.77
2013/07/29 14:30,68.71,68.87,68.71,68.77
2013/07/29 18:30,68.71,68.87,68.71,68.77
2013/07/29 22:30,68.71,68.87,68.71,68.77
2013/07/30 02:30,68.71,68.87,68.71,68.77
2013/07/30 06:30,68.71,68.87,68.71,68.77
2013/07/30 10:30,68.71,68.87,68.71,68.77
2013/07/30 14:30,68.71,68.87,68.71,68.77
2013/07/30 18:30,68.71,68.87,68.71,68.77
2013/07/30 22:30,68.71,68.87,68.71,68.77
2013/07/31 02:30,68.71,68.87,68.71,68.77
2013/07/31 06:30,68.71,68.87,68.71,68.77
2013/07/31 10:30,68.71,68.87,68.71,68.77
2013/07/31 14:30,68.71,68.87,68.71,68.77
2013/07/31 18:30,68.71,68.87,68.71,68.77
2013/07/31 22:30,68.71,68.87,68.71,68.77
2013/08/01 02:30,68.71,68.87,68.71,68.77
2013/08/01 06:30,68.71,68.87,68.71,68.77
2013/08/01 10:30,68.71,68.87,68.71,68.77
2013/08/01 14:30,68.71,68.87,68.71,68.77
2013/08/01 18:30,68.71,68.87,68.71,68.77
2013/08/01 22:30,68.71,68.87,68.71,68.77
2013/08/02 02:30,68.71,68.87,68.71,68.77
2013/08/02 06:30,68.71,68.87,68.71,68.77
2013/08/02 10:30,68.71,68.87,68.71,68.77
2013/08/02 14:30,68.71,68.87,68.71,68.77
2013/08/02 18:30,68.71,68.87,68.71,68.77
2013/08/02 22:30,68.71,68.87,68.71,68.77
2013/08/03 02:30,68.71,68.87,68.71,68.77
2013/08/03 06:30,68.71,68.87,68.71,68.77
2013/08/03 10:30,68.71,68.87,68.71,68.77
2013/08/03 14:30,68.71,68.87,68.71,68.77
2013/08/03 18:30,68.71,68.87,68.71,68.77
2013/08/03 22:30,68.71,68.87,68.71,68.77
2013/08/04 02:30,68.71,68.87,68.71,68.77
