datetime,open,high,low,close,volume,atr
2024-01-19 16:20:00,416.9,416.96,416.6,416.86,57673,0.556622374
2024-01-19 16:25:00,416.86,416.98,416.65,416.79,67963,0.540435062
2024-01-19 16:30:00,416.8,416.86,416.5,416.52,107291,0.527546843
2024-01-19 16:35:00,416.55,416.55,416.05,416.23,150518,0.525579211
2024-01-19 16:40:00,416.22,416.51,416.08,416.48,94121,0.518752125
2024-01-19 16:45:00,416.48,416.495,416.17,416.3,47855,0.504912687
2024-01-19 16:50:00,416.3,416.82,416.3,416.66,99114,0.505990353
2024-01-19 16:55:00,416.65,417.07,416.51,416.98,87851,0.509848185
2024-01-19 17:00:00,416.99,417.15,416.76,416.93,85156,0.5012876
2024-01-19 17:05:00,416.92,416.96,416.66,416.67,29833,0.486909914
2024-01-19 17:10:00,416.65,416.915,416.28,416.81,105152,0.497487777
2024-01-19 17:15:00,416.82,416.99,416.65,416.85,51965,0.486238651
2024-01-19 17:20:00,416.84,417.25,416.71,417.2,95809,0.490078747
2024-01-19 17:25:00,417.19,417.65,417.16,417.5,140243,0.490073122
2024-01-19 17:30:00,417.52,418.01,417.46,417.77,198020,0.494353613
2024-01-19 17:35:00,417.78,418.2,417.78,417.99,135885,0.489756927
2024-01-19 17:40:00,418.0,418.03,417.67,417.97,165269,0.480488575
2024-01-19 17:45:00,417.97,417.97,417.69,417.77,35181,0.466167962
2024-01-19 17:50:00,417.78,418.32,417.78,418.26,88276,0.472155965
2024-01-19 17:55:00,418.27,418.405,418.18,418.4,87917,0.454501968
2024-01-19 18:00:00,418.41,418.43,417.94,418.15,123190,0.457037541
2024-01-19 18:05:00,418.17,418.56,418.15,418.51,68079,0.453677717
2024-01-19 18:10:00,418.53,418.82,418.39,418.66,130844,0.451986451
2024-01-19 18:15:00,418.67,419.1,418.67,418.845,131062,0.451130276
2024-01-19 18:20:00,418.85,419.15,418.85,419.08,84831,0.440692399
2024-01-19 18:25:00,419.09,419.1,418.891,419.03,62211,0.424142942
2024-01-19 18:30:00,419.03,419.29,419.02,419.19,66047,0.413132732
2024-01-19 18:35:00,419.2,419.63,419.2,419.56,88404,0.415051823
2024-01-19 18:40:00,419.56,419.8,419.5,419.745,67005,0.406833835
2024-01-19 18:45:00,419.74,419.88,419.53,419.705,102849,0.402774276
2024-01-19 18:50:00,419.73,419.87,419.52,419.81,50423,0.399004685
2024-01-19 18:55:00,419.82,420.1,419.82,420.1,87850,0.391218636
2024-01-19 19:00:00,420.08,420.23,419.98,420.19,63833,0.38113159
2024-01-19 19:05:00,420.19,420.62,420.15,420.49,134071,0.387479334
2024-01-19 19:10:00,420.48,420.945,420.47,420.9,86172,0.39373081
2024-01-19 19:15:00,420.88,420.97,420.42,420.53,133197,0.404892895
2024-01-19 19:20:00,420.54,420.74,420.3,420.54,127904,0.407400545
2024-01-19 19:25:00,420.53,421.1,420.4,420.55,177387,0.428300506
2024-01-19 19:30:00,420.56,420.65,420.03,420.22,150797,0.441993327
2024-01-19 19:35:00,420.22,420.63,419.83,420.57,180110,0.467565233
2024-01-19 19:40:00,420.57,420.79,420.3,420.52,121217,0.469167716
2024-01-19 19:45:00,420.52,420.8,420.35,420.72,126728,0.467798593
2024-01-19 19:50:00,420.72,420.75,420.32,420.62,61572,0.465098694
2024-01-19 19:55:00,420.63,420.92,420.61,420.875,74815,0.454020216
2024-01-19 20:00:00,420.88,421.32,420.66,421.06,190137,0.468733057
2024-01-19 20:05:00,421.11,421.34,420.95,421.13,76934,0.463109268
2024-01-19 20:10:00,421.14,421.17,420.86,420.97,85543,0.452172891
2024-01-19 20:15:00,420.97,421.18,420.82,420.94,70728,0.445589113
2024-01-19 20:20:00,420.95,421.03,420.57,420.64,94607,0.446618462
2024-01-19 20:25:00,420.65,421.02,420.65,420.9,69454,0.441860001
2024-01-19 20:30:00,420.93,421.08,420.81,421.04,179293,0.429584287
2024-01-19 20:35:00,421.06,421.17,420.84,420.88,72442,0.422471123
2024-01-19 20:40:00,420.885,421.1,420.78,420.83,124868,0.415151757
2024-01-19 20:45:00,420.81,421.18,420.79,421.07,140505,0.413355203
2024-01-19 20:50:00,421.1,421.31,420.93,421.27,192284,0.410972689
2024-01-19 20:55:00,421.25,421.33,420.98,421.23,435483,0.406617497
2024-01-22 14:30:00,423.41,424.51,423.39,424.45,378240,0.611859104
2024-01-22 14:35:00,424.47,424.72,423.77,423.86,223546,0.636012025
2024-01-22 14:40:00,423.85,423.85,422.49,422.78,219385,0.688439738
2024-01-22 14:45:00,422.78,423.52,422.53,423.45,179484,0.709979756
2024-01-22 14:50:00,423.42,423.83,423.25,423.72,154597,0.700695488
2024-01-22 14:55:00,423.73,423.86,423.31,423.7,108978,0.689931525
2024-01-22 15:00:00,423.72,423.93,422.74,422.79,235024,0.725650701
2024-01-22 15:05:00,422.8,423.55,422.56,423.45,98483,0.744532794
2024-01-22 15:10:00,423.48,423.69,423.06,423.61,119146,0.73635188
2024-01-22 15:15:00,423.64,423.72,422.96,423.03,89211,0.738041032
2024-01-22 15:20:00,423.04,423.28,422.72,422.97,80970,0.725323815
2024-01-22 15:25:00,422.98,423.3,422.31,422.38,146414,0.744229257
2024-01-22 15:30:00,422.39,422.4,421.63,422.0,251149,0.746070024
2024-01-22 15:35:00,422.01,422.43,421.83,422.42,102739,0.735636451
2024-01-22 15:40:00,422.4,422.41,421.99,422.06,73612,0.713805276
2024-01-22 15:45:00,422.06,422.16,421.19,421.42,162636,0.732104899
2024-01-22 15:50:00,421.46,422.05,421.44,421.99,88692,0.724811692
2024-01-22 15:55:00,421.98,422.07,421.38,421.48,128639,0.722325143
2024-01-22 16:00:00,421.48,421.75,421.23,421.45,122076,0.707873347
2024-01-22 16:05:00,421.46,422.03,421.45,421.94,65035,0.698739536
2024-01-22 16:10:00,421.98,422.28,421.84,422.22,71672,0.680258141
2024-01-22 16:15:00,422.19,422.37,422.07,422.32,70475,0.653096845
2024-01-22 16:20:00,422.28,422.56,422.21,422.56,75020,0.63144707
2024-01-22 16:25:00,422.55,422.71,422.375,422.54,47859,0.61027228
2024-01-22 16:30:00,422.55,422.68,422.47,422.62,35456,0.581681403
2024-01-22 16:35:00,422.62,422.78,422.42,422.48,47482,0.565847017
2024-01-22 16:40:00,422.45,422.61,422.22,422.33,73323,0.553286515
2024-01-22 16:45:00,422.34,422.64,422.33,422.61,28048,0.535908907
2024-01-22 16:50:00,422.58,422.66,422.45,422.65,33103,0.5126297
2024-01-22 16:55:00,422.63,423.01,422.61,422.96,85762,0.504584721
2024-01-22 17:00:00,422.97,423.0,422.64,422.7,23910,0.494257241
2024-01-22 17:05:00,422.68,422.68,421.82,421.88,61632,0.521810295
2024-01-22 17:10:00,421.92,422.33,421.76,422.31,47673,0.525252417
2024-01-22 17:15:00,422.3,422.38,422.1,422.27,27350,0.507734387
2024-01-22 17:20:00,422.28,422.64,422.28,422.505,46204,0.497896217
2024-01-22 17:25:00,422.5,422.57,422.3,422.49,38752,0.481617915
2024-01-22 17:30:00,422.49,422.66,422.06,422.17,31957,0.490073779
2024-01-22 17:35:00,422.13,422.42,421.96,422.32,34362,0.487925652
2024-01-22 17:40:00,422.31,422.36,422.1,422.3,28341,0.471645248
2024-01-22 17:45:00,422.3,422.41,422.165,422.22,29553,0.455456302
2024-01-22 17:50:00,422.2,422.52,422.03,422.45,28632,0.457923709
2024-01-22 17:55:00,422.41,422.56,422.15,422.28,34377,0.454500587
2024-01-22 18:00:00,422.29,422.29,421.64,421.8,76530,0.46846483
2024-01-22 18:05:00,421.77,422.17,421.74,421.77,28900,0.465717343
2024-01-22 18:10:00,421.84,422.11,421.8,422.02,25973,0.456737532
2024-01-22 18:15:00,422.02,422.1,421.56,421.56,32544,0.462684851
2024-01-22 18:20:00,421.56,421.89,421.4,421.61,49807,0.464635934
2024-01-22 18:25:00,421.6,421.71,421.12,421.26,71264,0.47359051
2024-01-22 18:30:00,421.22,421.7,421.19,421.63,48209,0.476191188
2024-01-22 18:35:00,421.65,421.94,421.54,421.84,33092,0.47074896
2024-01-22 18:40:00,421.825,421.93,421.62,421.68,40982,0.459266891
2024-01-22 18:45:00,421.74,422.07,421.66,421.94,38769,0.455747828
2024-01-22 18:50:00,421.96,422.36,421.88,422.34,53733,0.457480126
2024-01-22 18:55:00,422.29,422.31,422.16,422.2,35139,0.437660117
2024-01-22 19:00:00,422.22,422.38,422.21,422.27,27591,0.419255823
2024-01-22 19:05:00,422.27,422.36,422.16,422.24,20717,0.403594692
2024-01-22 19:10:00,422.25,422.25,421.89,421.96,37037,0.400480786
2024-01-22 19:15:00,421.96,422.03,421.46,421.51,37924,0.412589301
2024-01-22 19:20:00,421.49,421.67,421.31,421.57,39395,0.408832923
2024-01-22 19:25:00,421.55,421.83,421.47,421.82,39982,0.405344857
2024-01-22 19:30:00,421.82,422.06,421.52,421.62,62986,0.414963081
2024-01-22 19:35:00,421.63,422.0,421.54,421.94,39435,0.418180004
2024-01-22 19:40:00,421.95,422.04,421.77,421.83,31815,0.407595718
2024-01-22 19:45:00,421.79,421.96,421.63,421.82,18250,0.402053167
2024-01-22 19:50:00,421.79,421.93,421.66,421.74,24801,0.392620798
2024-01-22 19:55:00,421.76,421.96,421.705,421.96,32942,0.382790741
2024-01-22 20:00:00,421.97,421.99,421.64,421.81,45134,0.380448545
2024-01-22 20:05:00,421.755,421.97,421.6,421.97,38134,0.37970222
2024-01-22 20:10:00,421.95,422.15,421.87,422.04,28224,0.372580633
2024-01-22 20:15:00,422.06,422.105,421.98,422.04,54085,0.354896302
2024-01-22 20:20:00,422.02,422.12,421.89,422.07,22310,0.345975138
2024-01-22 20:25:00,422.095,422.44,422.09,422.35,64446,0.347691199
2024-01-22 20:30:00,422.375,422.41,422.13,422.22,75506,0.342856114
2024-01-22 20:35:00,422.21,422.4,422.09,422.13,44604,0.340509248
2024-01-22 20:40:00,422.13,422.28,421.92,421.955,77428,0.341901445
2024-01-22 20:45:00,421.96,421.96,421.71,421.77,90541,0.335337056
2024-01-22 20:50:00,421.68,422.09,421.65,421.7,120201,0.342812981
2024-01-22 20:55:00,421.67,421.88,421.595,421.72,335687,0.338683482
2024-01-23 14:30:00,422.43,422.44,420.72,420.82,272769,0.437348948
2024-01-23 14:35:00,420.82,421.86,420.57,421.69,198044,0.498252594
2024-01-23 14:40:00,421.66,422.05,421.57,421.7,100415,0.496948837
2024-01-23 14:45:00,421.7,422.12,421.54,422.12,91499,0.502881063
2024-01-23 14:50:00,422.07,422.34,421.9,422.28,78127,0.498389559
2024-01-23 14:55:00,422.23,422.44,421.9,422.14,61643,0.501361733
2024-01-23 15:00:00,422.15,422.36,421.791,421.91,55501,0.506193038
2024-01-23 15:05:00,421.91,422.25,421.72,421.96,59523,0.507893535
2024-01-23 15:10:00,421.93,422.37,421.83,422.23,60689,0.510186854
2024-01-23 15:15:00,422.215,422.3,421.59,421.81,110079,0.524459222
2024-01-23 15:20:00,421.79,421.79,421.05,421.33,85869,0.541283563
2024-01-23 15:25:00,421.33,421.97,421.19,421.88,91763,0.558334737
2024-01-23 15:30:00,421.91,421.94,421.48,421.62,46147,0.551310827
2024-01-23 15:35:00,421.64,422.14,421.58,422.12,55880,0.551931482
2024-01-23 15:40:00,422.11,422.19,421.81,421.92,45167,0.539650662
2024-01-23 15:45:00,421.9,422.0,421.66,421.76,75913,0.525389901
2024-01-23 15:50:00,421.75,421.81,421.4,421.54,43563,0.517147765
2024-01-23 15:55:00,421.55,421.77,421.49,421.62,40781,0.500208639
2024-01-23 16:00:00,421.63,422.08,421.47,422.01,49479,0.508050879
2024-01-23 16:05:00,421.98,422.255,421.94,422.06,29648,0.49426153
2024-01-23 16:10:00,422.0,422.23,421.66,421.7,59901,0.499671421
2024-01-23 16:15:00,421.71,421.76,421.21,421.41,94620,0.50326632
2024-01-23 16:20:00,421.41,421.66,421.31,421.39,44932,0.492318725
2024-01-23 16:25:00,421.41,421.5,421.24,421.38,58684,0.475724531
2024-01-23 16:30:00,421.35,421.37,421.03,421.08,51073,0.466744207
2024-01-23 16:35:00,421.08,421.46,421.03,421.325,38453,0.464119621
2024-01-23 16:40:00,421.335,421.54,421.17,421.54,28996,0.457396791
2024-01-23 16:45:00,421.55,421.74,421.45,421.46,55361,0.445439877
2024-01-23 16:50:00,421.48,421.91,421.47,421.9,28429,0.4457656
2024-01-23 16:55:00,421.9,421.99,421.751,421.97,34630,0.430996629
2024-01-23 17:00:00,421.95,422.01,421.61,421.73,40386,0.428782584
2024-01-23 17:05:00,421.74,421.79,421.59,421.74,27974,0.412440971
2024-01-23 17:10:00,421.77,421.89,421.65,421.78,9096,0.400123759
2024-01-23 17:15:00,421.77,421.77,421.57,421.65,13491,0.38654349
2024-01-23 17:20:00,421.64,421.73,421.36,421.46,20674,0.385361812
2024-01-23 17:25:00,421.46,421.64,421.42,421.56,12406,0.373550254
2024-01-23 17:30:00,421.55,421.65,421.47,421.5,5745,0.359725236
2024-01-23 17:35:00,421.49,421.7,421.41,421.59,16378,0.354744862
2024-01-23 17:40:00,421.63,421.7,421.505,421.6,15324,0.343334515
2024-01-23 17:45:00,421.63,421.93,421.61,421.875,26998,0.342382049
2024-01-23 17:50:00,421.9,422.29,421.9,422.28,60799,0.347569046
2024-01-23 17:55:00,422.26,422.61,422.22,422.505,54219,0.350599828
2024-01-23 18:00:00,422.525,422.58,422.31,422.35,46908,0.344842698
2024-01-23 18:05:00,422.33,422.41,422.15,422.19,26189,0.338782505
2024-01-23 18:10:00,422.23,422.31,422.16,422.21,19144,0.32529804
2024-01-23 18:15:00,422.22,422.39,422.15,422.38,37132,0.319205323
2024-01-23 18:20:00,422.36,422.51,422.25,422.25,46559,0.314976372
2024-01-23 18:25:00,422.26,422.4,422.16,422.17,14907,0.309620916
2024-01-23 18:30:00,422.2,422.24,421.91,422.04,33279,0.311076565
2024-01-23 18:35:00,422.02,422.09,421.795,421.85,21317,0.309928239
2024-01-23 18:40:00,421.84,422.065,421.84,422.04,23188,0.303861936
2024-01-23 18:45:00,422.03,422.33,422.0,422.3,53274,0.305728941
2024-01-23 18:50:00,422.29,422.46,422.27,422.34,21586,0.297462588
2024-01-23 18:55:00,422.35,422.39,422.09,422.32,36573,0.297643832
2024-01-23 19:00:00,422.32,422.43,422.17,422.18,25696,0.294954987
2024-01-23 19:05:00,422.17,422.19,421.98,422.1,25901,0.288886773
2024-01-23 19:10:00,422.08,422.35,422.06,422.14,18355,0.288966289
2024-01-23 19:15:00,422.14,422.16,421.95,422.15,28998,0.28332584
2024-01-23 19:20:00,422.125,422.2,422.08,422.1,19980,0.271659709
2024-01-23 19:25:00,422.06,422.13,421.94,422.09,32414,0.265826872
2024-01-23 19:30:00,422.1,422.11,421.91,421.995,28388,0.261124953
2024-01-23 19:35:00,422.01,422.26,421.95,422.2,24518,0.264616028
2024-01-23 19:40:00,422.21,422.39,422.21,422.37,24912,0.259286311
2024-01-23 19:45:00,422.35,422.73,422.35,422.49,73085,0.267908718
2024-01-23 19:50:00,422.5,422.56,422.38,422.55,21973,0.261629524
2024-01-23 19:55:00,422.55,422.76,422.55,422.62,24796,0.257941701
2024-01-23 20:00:00,422.65,422.78,422.51,422.66,33691,0.258803008
2024-01-23 20:05:00,422.67,422.95,422.61,422.82,67264,0.264602793
2024-01-23 20:10:00,422.84,423.29,422.84,423.2,88121,0.279274022
2024-01-23 20:15:00,423.18,423.235,422.92,423.12,52453,0.281825877
2024-01-23 20:20:00,423.12,423.21,423.01,423.01,36076,0.275981172
2024-01-23 20:25:00,423.01,423.04,422.89,423.0,26703,0.266982517
2024-01-23 20:30:00,422.97,423.09,422.84,422.95,73087,0.26576948
2024-01-23 20:35:00,422.93,422.93,422.74,422.76,44701,0.261785946
2024-01-23 20:40:00,422.75,422.98,422.68,422.95,52889,0.264515521
2024-01-23 20:45:00,422.96,423.08,422.73,422.82,99925,0.270621555
2024-01-23 20:50:00,422.81,423.5,422.8,423.49,179997,0.301291444
2024-01-23 20:55:00,423.49,423.65,423.34,423.43,382148,0.301913484
2024-01-24 14:30:00,427.44,427.54,426.62,426.68,227227,0.573919664
2024-01-24 14:35:00,426.68,426.71,426.13,426.15,176187,0.574353973
2024-01-24 14:40:00,426.17,426.73,426.12,426.62,143437,0.576900118
2024-01-24 14:45:00,426.58,426.95,426.21,426.54,183246,0.58855011
2024-01-24 14:50:00,426.52,427.08,426.51,426.94,171480,0.587225102
2024-01-24 14:55:00,426.93,427.12,426.73,426.91,121293,0.573137594
2024-01-24 15:00:00,426.95,426.95,426.18,426.52,167043,0.587199195
2024-01-24 15:05:00,426.49,427.28,426.36,427.12,96692,0.610970681
2024-01-24 15:10:00,427.19,427.52,426.98,427.35,83544,0.605901347
2024-01-24 15:15:00,427.39,427.97,427.38,427.72,138595,0.606908393
2024-01-24 15:20:00,427.76,427.89,427.55,427.77,74475,0.587843508
2024-01-24 15:25:00,427.78,428.09,427.75,428.03,67868,0.5701404
2024-01-24 15:30:00,428.05,428.24,427.86,428.16,73997,0.556558943
2024-01-24 15:35:00,428.17,428.72,428.11,428.71,106944,0.560376162
2024-01-24 15:40:00,428.73,429.19,428.54,429.18,144169,0.566777864
2024-01-24 15:45:00,429.17,429.22,428.61,428.96,125252,0.56986516
2024-01-24 15:50:00,428.97,428.98,428.22,428.46,110946,0.58344622
2024-01-24 15:55:00,428.465,428.539,428.2,428.5,84477,0.565985775
2024-01-24 16:00:00,428.54,428.7,428.41,428.59,82615,0.546272506
2024-01-24 16:05:00,428.58,428.59,427.61,427.93,114006,0.577253041
2024-01-24 16:10:00,427.99,428.03,427.46,427.54,61405,0.576734967
2024-01-24 16:15:00,427.54,427.94,427.37,427.94,89718,0.576253898
2024-01-24 16:20:00,427.9,428.18,427.78,427.91,41292,0.563664334
2024-01-24 16:25:00,427.93,428.159,427.75,427.83,38832,0.552616881
2024-01-24 16:30:00,427.87,428.01,427.69,427.82,53708,0.53600139
2024-01-24 16:35:00,427.79,428.11,427.79,427.969,70318,0.520572719
2024-01-24 16:40:00,427.965,428.21,427.76,427.81,63824,0.51553181
2024-01-24 16:45:00,427.82,428.32,427.72,428.23,54346,0.521565253
2024-01-24 16:50:00,428.24,428.71,428.24,428.71,75094,0.518596306
2024-01-24 16:55:00,428.68,428.92,428.64,428.84,79731,0.501553713
2024-01-24 17:00:00,428.83,428.91,428.59,428.78,49717,0.48858559
2024-01-24 17:05:00,428.8,429.1,428.665,429.1,42400,0.484758048
2024-01-24 17:10:00,429.09,429.24,428.53,428.69,108466,0.500846759
2024-01-24 17:15:00,428.67,428.76,428.53,428.65,36222,0.481500562
2024-01-24 17:20:00,428.62,428.95,428.49,428.95,25954,0.479964808
2024-01-24 17:25:00,428.96,429.39,428.96,429.14,97449,0.477110178
2024-01-24 17:30:00,429.17,429.72,429.17,429.68,82766,0.484459451
2024-01-24 17:35:00,429.67,429.76,429.31,429.51,57310,0.481998062
2024-01-24 17:40:00,429.52,429.52,429.36,429.42,36418,0.4589982
2024-01-24 17:45:00,429.44,429.69,429.36,429.66,46683,0.449784043
2024-01-24 17:50:00,429.685,429.85,429.56,429.83,73424,0.438370897
2024-01-24 17:55:00,429.83,429.83,429.6,429.66,47361,0.423487262
2024-01-24 18:00:00,429.66,429.66,428.75,428.96,140613,0.458238172
2024-01-24 18:05:00,428.97,429.16,428.61,428.93,85031,0.464792588
2024-01-24 18:10:00,428.92,429.04,428.56,428.595,65342,0.465878832
2024-01-24 18:15:00,428.6,428.63,428.12,428.36,123770,0.469030344
2024-01-24 18:20:00,428.4,428.65,428.39,428.62,63416,0.456242462
2024-01-24 18:25:00,428.62,429.23,428.57,429.04,60525,0.470796572
2024-01-24 18:30:00,429.06,429.09,428.57,428.74,51150,0.474311102
2024-01-24 18:35:00,428.74,428.8,427.89,427.89,90582,0.505431738
2024-01-24 18:40:00,427.88,428.24,427.68,427.8,82090,0.509329471
2024-01-24 18:45:00,427.81,427.9,427.59,427.76,67446,0.495091652
2024-01-24 18:50:00,427.77,427.98,427.54,427.89,52804,0.491156534
2024-01-24 18:55:00,427.87,428.13,427.75,428.01,52963,0.483216781
2024-01-24 19:00:00,427.99,428.06,427.71,427.849,37058,0.473701297
2024-01-24 19:05:00,427.88,428.08,427.65,427.66,31277,0.470579776
2024-01-24 19:10:00,427.65,427.65,427.07,427.11,69675,0.479109792
2024-01-24 19:15:00,427.11,427.21,426.831,427.0,83224,0.471959092
2024-01-24 19:20:00,426.98,427.01,426.0,426.25,141755,0.510390586
2024-01-24 19:25:00,426.28,426.72,426.09,426.35,104243,0.518934115
2024-01-24 19:30:00,426.4,426.71,426.16,426.32,82208,0.521153107
2024-01-24 19:35:00,426.34,426.76,426.27,426.75,56828,0.518927885
2024-01-24 19:40:00,426.75,427.21,426.72,427.15,71407,0.516861608
2024-01-24 19:45:00,427.13,427.339,427.09,427.27,52427,0.497728636
2024-01-24 19:50:00,427.27,427.43,427.07,427.17,50500,0.487890876
2024-01-24 19:55:00,427.16,427.19,426.58,426.77,89651,0.496612956
2024-01-24 20:00:00,426.73,427.04,426.4,426.955,72914,0.506854888
2024-01-24 20:05:00,426.96,427.24,426.96,427.06,52387,0.49100811
2024-01-24 20:10:00,427.07,427.07,426.17,426.31,196235,0.520221817
2024-01-24 20:15:00,426.3,426.31,425.71,425.75,170499,0.525920258
2024-01-24 20:20:00,425.74,426.23,425.65,426.2,75681,0.529783097
2024-01-24 20:25:00,426.19,426.24,425.58,425.63,79950,0.539084304
2024-01-24 20:30:00,425.65,426.11,425.53,426.02,79121,0.542006854
2024-01-24 20:35:00,426.03,426.54,426.02,426.44,89998,0.540434936
2024-01-24 20:40:00,426.44,426.79,426.4,426.69,76128,0.529689583
2024-01-24 20:45:00,426.73,426.76,425.97,426.09,114833,0.548283185
2024-01-24 20:50:00,426.06,426.06,425.34,425.57,181372,0.562691528
2024-01-24 20:55:00,425.59,426.21,425.54,425.82,318750,0.570356419
2024-01-25 14:30:00,428.36,428.45,427.21,427.9,276055,0.717473818
2024-01-25 14:35:00,427.87,428.12,427.38,427.59,196724,0.719082831
2024-01-25 14:40:00,427.57,427.93,427.28,427.47,187477,0.714148343
2024-01-25 14:45:00,427.48,427.7,427.12,427.62,142993,0.704566319
2024-01-25 14:50:00,427.58,427.9,427.22,427.43,93226,0.702811581
2024-01-25 14:55:00,427.43,427.62,426.85,427.06,125009,0.707610754
2024-01-25 15:00:00,427.07,427.3,426.59,427.07,108644,0.707781415
2024-01-25 15:05:00,427.08,427.76,427.02,427.75,112976,0.710082742
2024-01-25 15:10:00,427.77,428.03,427.45,427.96,120725,0.700791118
2024-01-25 15:15:00,427.98,428.11,427.75,428.09,66342,0.676448895
2024-01-25 15:20:00,428.1,428.65,428.1,428.35,105284,0.668131117
2024-01-25 15:25:00,428.37,428.6,428.22,428.52,72044,0.647550323
2024-01-25 15:30:00,428.53,428.715,427.98,428.02,73865,0.653796728
2024-01-25 15:35:00,428.04,428.04,427.25,427.76,141347,0.663525533
2024-01-25 15:40:00,427.76,428.42,427.69,428.33,57820,0.66827371
2024-01-25 15:45:00,428.32,428.37,427.66,427.75,62511,0.671254159
2024-01-25 15:50:00,427.79,428.08,427.5,427.63,77295,0.664736005
2024-01-25 15:55:00,427.64,428.1,427.43,427.99,63203,0.665112004
2024-01-25 16:00:00,427.99,428.0,427.45,427.49,48517,0.656889718
2024-01-25 16:05:00,427.47,427.97,427.45,427.83,67148,0.647111881
2024-01-25 16:10:00,427.88,428.28,427.63,428.23,46263,0.647318175
2024-01-25 16:15:00,428.24,428.465,428.095,428.26,47693,0.627509734
2024-01-25 16:20:00,428.271,428.41,428.03,428.23,58575,0.609830468
2024-01-25 16:25:00,428.23,428.4,428.06,428.38,54328,0.590556863
2024-01-25 16:30:00,428.39,428.48,428.09,428.32,58006,0.576231373
2024-01-25 16:35:00,428.31,428.48,428.22,428.3,36657,0.553643417
2024-01-25 16:40:00,428.29,428.34,427.89,428.14,56584,0.546240316
2024-01-25 16:45:00,428.14,428.69,428.06,428.64,77013,0.552223151
2024-01-25 16:50:00,428.65,429.04,428.63,428.75,72505,0.542064354
2024-01-25 16:55:00,428.75,428.76,428.13,428.4,75483,0.548345472
2024-01-25 17:00:00,428.41,428.56,427.82,427.94,44303,0.562035081
2024-01-25 17:05:00,427.98,427.99,427.17,427.5,114683,0.580461147
2024-01-25 17:10:00,427.5,427.65,427.31,427.53,88319,0.56328535
2024-01-25 17:15:00,427.54,427.84,427.27,427.28,64875,0.563764968
2024-01-25 17:20:00,427.3,427.52,427.041,427.32,77179,0.557710328
2024-01-25 17:25:00,427.3,427.63,427.04,427.29,103653,0.560016733
2024-01-25 17:30:00,427.29,427.45,426.56,426.61,120763,0.583586966
2024-01-25 17:35:00,426.6,426.8,426.39,426.75,63326,0.571187897
2024-01-25 17:40:00,426.76,426.99,426.67,426.95,46031,0.553245905
2024-01-25 17:45:00,426.93,426.96,426.31,426.58,66993,0.560156911
2024-01-25 17:50:00,426.58,426.621,426.19,426.47,69265,0.550931418
2024-01-25 17:55:00,426.46,426.8,426.4,426.61,53953,0.540150602
2024-01-25 18:00:00,426.635,427.245,426.41,426.78,149576,0.561211273
2024-01-25 18:05:00,426.8,427.36,426.74,426.92,73555,0.565410468
2024-01-25 18:10:00,426.9,427.17,426.755,426.77,31185,0.554666863
2024-01-25 18:15:00,426.76,426.76,425.75,425.9,111789,0.587904944
2024-01-25 18:20:00,425.85,426.25,425.691,425.71,80509,0.585840306
2024-01-25 18:25:00,425.705,426.27,425.65,426.06,46718,0.588280284
2024-01-25 18:30:00,426.07,426.07,425.52,425.58,64627,0.585545978
2024-01-25 18:35:00,425.59,425.92,425.41,425.86,76253,0.580149837
2024-01-25 18:40:00,425.89,426.41,425.83,426.27,82485,0.580139134
2024-01-25 18:45:00,426.23,426.48,425.96,426.32,60403,0.575843481
2024-01-25 18:50:00,426.34,426.38,425.65,425.66,39852,0.586854661
2024-01-25 18:55:00,425.68,425.71,424.68,424.84,143511,0.6185079
2024-01-25 19:00:00,424.83,424.83,424.33,424.61,163261,0.610757336
2024-01-25 19:05:00,424.56,424.72,423.981,424.21,101950,0.619917526
2024-01-25 19:10:00,424.19,424.78,424.165,424.66,101962,0.619566274
2024-01-25 19:15:00,424.7,424.82,424.38,424.79,61145,0.606740112
2024-01-25 19:20:00,424.81,424.91,424.33,424.42,59824,0.604830104
2024-01-25 19:25:00,424.38,424.87,424.35,424.76,54085,0.598770811
2024-01-25 19:30:00,424.81,424.97,424.6,424.96,63461,0.582430038
2024-01-25 19:35:00,424.95,425.1,424.39,424.7,88679,0.591542178
2024-01-25 19:40:00,424.7,424.89,424.58,424.79,32652,0.571432023
2024-01-25 19:45:00,424.79,424.99,424.58,424.74,44389,0.559901164
2024-01-25 19:50:00,424.72,425.32,424.62,425.27,43826,0.569908224
2024-01-25 19:55:00,425.26,425.62,425.23,425.62,75386,0.557057636
2024-01-25 20:00:00,425.56,425.73,425.44,425.67,56344,0.537982091
2024-01-25 20:05:00,425.63,425.76,425.46,425.69,91458,0.52098337
2024-01-25 20:10:00,425.68,425.75,425.26,425.315,68491,0.518770272
2024-01-25 20:15:00,425.32,425.75,425.23,425.75,69372,0.51885811
2024-01-25 20:20:00,425.77,425.845,425.16,425.16,58448,0.530725388
2024-01-25 20:25:00,425.16,425.45,425.16,425.35,42361,0.513530717
2024-01-25 20:30:00,425.35,426.04,425.22,425.86,120597,0.53542138
2024-01-25 20:35:00,425.86,426.09,425.57,425.64,117649,0.534319853
2024-01-25 20:40:00,425.63,425.83,425.37,425.49,82149,0.529011292
2024-01-25 20:45:00,425.49,425.79,425.41,425.77,82387,0.518367628
2024-01-25 20:50:00,425.82,426.06,425.61,425.85,175572,0.513484226
